Level,link_URL
2,https://de.wikipedia.org//wiki/Paul_Moore
2,https://de.wikipedia.org//wiki/Nova_Pilbeam
2,https://de.wikipedia.org//wiki/Anatoli_Fjodorowitsch_Dobrynin
2,https://de.wikipedia.org//wiki/Gemini_Ganesan
2,https://de.wikipedia.org//wiki/Kurt_Baldinger
2,https://de.wikipedia.org//wiki/Hubert_Patthey
2,https://de.wikipedia.org//wiki/Alan_Young
2,https://de.wikipedia.org//wiki/Traudl_Well
2,https://de.wikipedia.org//wiki/Alan_Brown_(Rennfahrer)
2,https://de.wikipedia.org//wiki/Henryk_Tomaszewski_(Schauspieler)
2,https://de.wikipedia.org//wiki/Kiko_Mendive
2,https://de.wikipedia.org//wiki/Jacques_Ary
2,https://de.wikipedia.org//wiki/Cl%C3%A1udio_Santoro
2,https://de.wikipedia.org//wiki/Jupp_Schlaf
2,https://de.wikipedia.org//wiki/Fritz_Stra%C3%9Fner
2,https://de.wikipedia.org//wiki/David_Kossoff
2,https://de.wikipedia.org//wiki/Norman_Tokar
2,https://de.wikipedia.org//wiki/Tom_Archia
2,https://de.wikipedia.org//wiki/Ryszard_Kaczorowski
2,https://de.wikipedia.org//wiki/Frederik_Pohl
2,https://de.wikipedia.org//wiki/Vera_Salvequart
2,https://de.wikipedia.org//wiki/Marie_Schlei
2,https://de.wikipedia.org//wiki/Siegfried_Naumann
2,https://de.wikipedia.org//wiki/Kimu_Tarusu
2,https://de.wikipedia.org//wiki/Jos%C3%A9_Mar%C3%ADa_Pinilla_F%C3%A1brega
2,https://de.wikipedia.org//wiki/Adolf_Brockhoff
2,https://de.wikipedia.org//wiki/Joe_Weider
2,https://de.wikipedia.org//wiki/Detlef_Kraus
2,https://de.wikipedia.org//wiki/Anne_Cox_Chambers
2,https://de.wikipedia.org//wiki/Karl_Ziegler_(Radsporttrainer)
2,https://de.wikipedia.org//wiki/Hans_Bunge
2,https://de.wikipedia.org//wiki/Helmut_Wunderlich
2,https://de.wikipedia.org//wiki/Inder_Kumar_Gujral
2,https://de.wikipedia.org//wiki/Heinz_Spundflasche
2,https://de.wikipedia.org//wiki/Hans_Kuhn_(Physikochemiker)
2,https://de.wikipedia.org//wiki/Artur_Pipan
2,https://de.wikipedia.org//wiki/Hennes_Weisweiler
2,https://de.wikipedia.org//wiki/Gideon_Klein
2,https://de.wikipedia.org//wiki/Ed_Ulinski
2,https://de.wikipedia.org//wiki/Mieczys%C5%82aw_Weinberg
2,https://de.wikipedia.org//wiki/Johnny_Albino
2,https://de.wikipedia.org//wiki/William_Lipscomb
2,https://de.wikipedia.org//wiki/Marianne_Sayn-Wittgenstein-Sayn
2,https://de.wikipedia.org//wiki/Vicentico_Vald%C3%A9s
2,https://de.wikipedia.org//wiki/Alexander_Courage
2,https://de.wikipedia.org//wiki/Abd_al-Hakim_Amer
2,https://de.wikipedia.org//wiki/Jockel_Fuchs
2,https://de.wikipedia.org//wiki/Paavo_Aaltonen
2,https://de.wikipedia.org//wiki/Giancarlo_De_Carlo
2,https://de.wikipedia.org//wiki/Fritz_Muliar
2,https://de.wikipedia.org//wiki/Hermann_Neuberger
2,https://de.wikipedia.org//wiki/Deutscher_Fu%C3%9Fball-Bund
2,https://de.wikipedia.org//wiki/Hans-Joachim_Marseille
2,https://de.wikipedia.org//wiki/Bob_Drake
2,https://de.wikipedia.org//wiki/Agnes_Fink
2,https://de.wikipedia.org//wiki/Alfred_Fischer_(Richter)
2,https://de.wikipedia.org//wiki/Gustav_Niermann
2,https://de.wikipedia.org//wiki/Tom%C3%A1%C5%A1_%C5%A0pidl%C3%ADk
2,https://de.wikipedia.org//wiki/Gerhard_Fl%C3%A4mig
2,https://de.wikipedia.org//wiki/Edda_Seippel
2,https://de.wikipedia.org//wiki/Nicol%C3%A1s_Urcelay
2,https://de.wikipedia.org//wiki/Ivan_Blatn%C3%BD
2,https://de.wikipedia.org//wiki/Ove_Sprog%C3%B8e
2,https://de.wikipedia.org//wiki/Lil_Green
2,https://de.wikipedia.org//wiki/Gerd_Pfeiffer
2,https://de.wikipedia.org//wiki/Ernst_Strachwitz
2,https://de.wikipedia.org//wiki/Irina_Wjatscheslawowna_Rakobolskaja
2,https://de.wikipedia.org//wiki/Ludwig_Poullain
2,https://de.wikipedia.org//wiki/Hugo_Romani
2,https://de.wikipedia.org//wiki/Werner_Arend
2,https://de.wikipedia.org//wiki/Pierre_Soulages
2,https://de.wikipedia.org//wiki/Charles_Sweeney
2,https://de.wikipedia.org//wiki/Inocente_Carre%C3%B1o
2,https://de.wikipedia.org//wiki/Erik_Sparre_Andersen
2,https://de.wikipedia.org//wiki/Anton_Amberger
2,https://de.wikipedia.org//wiki/David_Willcocks
2,https://de.wikipedia.org//wiki/Karlhans_Abel
2,https://de.wikipedia.org//wiki/Artur_Fischer
2,https://de.wikipedia.org//wiki/Kamala_und_Amala
2,https://de.wikipedia.org//wiki/Mordechaj_Anielewicz
2,https://de.wikipedia.org//wiki/Jean-Jacques_Archambault
2,https://de.wikipedia.org//wiki/Adamantios_Androutsopoulos
2,https://de.wikipedia.org//wiki/Charlotte_Asendorf
2,https://de.wikipedia.org//wiki/Al-Chatim_al-Chalifa
2,https://de.wikipedia.org//wiki/Peter_Bolton
2,https://de.wikipedia.org//wiki/Lelo_Cremonesi
2,https://de.wikipedia.org//wiki/Florian_Vischer
2,https://de.wikipedia.org//wiki/Hugo_Bl%C3%BCmner
2,https://de.wikipedia.org//wiki/Georg_von_Hertling
2,https://de.wikipedia.org//wiki/1843
2,https://de.wikipedia.org//wiki/Matsui_Sumako
2,https://de.wikipedia.org//wiki/1886
2,https://de.wikipedia.org//wiki/Theodore_Roosevelt
2,https://de.wikipedia.org//wiki/1858
2,https://de.wikipedia.org//wiki/1878
2,https://de.wikipedia.org//wiki/Peter_Altenberg
2,https://de.wikipedia.org//wiki/Hans_Bielenstein_(Pastor)
2,https://de.wikipedia.org//wiki/1863
2,https://de.wikipedia.org//wiki/Carlos_Manuel_Garc%C3%ADa_Vila
2,https://de.wikipedia.org//wiki/1875
2,https://de.wikipedia.org//wiki/Moritz_Wilhelm_Paul_Schwartz
2,https://de.wikipedia.org//wiki/William_Henry_Andrews
2,https://de.wikipedia.org//wiki/Jaroslav_Jeremi%C3%A1%C5%A1
2,https://de.wikipedia.org//wiki/John_Charles_Francis_von_Gro%C3%9Fbritannien_und_Irland
2,https://de.wikipedia.org//wiki/1905
2,https://de.wikipedia.org//wiki/Josef_H%C3%B6tte
2,https://de.wikipedia.org//wiki/1838
2,https://de.wikipedia.org//wiki/Karl_Moltrecht
2,https://de.wikipedia.org//wiki/1860
2,https://de.wikipedia.org//wiki/Alexis_F%C3%BCrst_zu_Bentheim_und_Steinfurt
2,https://de.wikipedia.org//wiki/Traugott_Hermann_von_Arnim-Muskau
2,https://de.wikipedia.org//wiki/Oskar_Auster
2,https://de.wikipedia.org//wiki/1853
2,https://de.wikipedia.org//wiki/Josesito_Garc%C3%ADa_Vila
2,https://de.wikipedia.org//wiki/1888
2,https://de.wikipedia.org//wiki/Carl_Larsson
2,https://de.wikipedia.org//wiki/Ismail_Qemali
2,https://de.wikipedia.org//wiki/Endre_Ady
2,https://de.wikipedia.org//wiki/1877
2,https://de.wikipedia.org//wiki/Ernst_Adam_(Schriftsteller)
2,https://de.wikipedia.org//wiki/Franz_Mehring
2,https://de.wikipedia.org//wiki/1855
2,https://de.wikipedia.org//wiki/Paul_Lindau
2,https://de.wikipedia.org//wiki/Xavier_Leroux
2,https://de.wikipedia.org//wiki/Niwa_Jun%E2%80%99ichir%C5%8D
2,https://de.wikipedia.org//wiki/Enrico_Golisciani
2,https://de.wikipedia.org//wiki/K%C3%A1roly_Senyei
2,https://de.wikipedia.org//wiki/1854
2,https://de.wikipedia.org//wiki/Wilhelm_Gr%C3%BCner
2,https://de.wikipedia.org//wiki/Meier_Appel
2,https://de.wikipedia.org//wiki/1851
2,https://de.wikipedia.org//wiki/Ludwig_Geiger
2,https://de.wikipedia.org//wiki/Wiktor_Gomulicki
2,https://de.wikipedia.org//wiki/John_J._Adams
2,https://de.wikipedia.org//wiki/Heinrich_Bosse_(Geistlicher)
2,https://de.wikipedia.org//wiki/Wilfrid_Laurier
2,https://de.wikipedia.org//wiki/Max_von_Krosigk
2,https://de.wikipedia.org//wiki/Elfriede_Heisler
2,https://de.wikipedia.org//wiki/1885
2,https://de.wikipedia.org//wiki/George_F._Edmunds
2,https://de.wikipedia.org//wiki/Daniel_Russell_Brown
2,https://de.wikipedia.org//wiki/Melchora_Aquino
2,https://de.wikipedia.org//wiki/William_Mellody
2,https://de.wikipedia.org//wiki/Ernest_von_Koerber
2,https://de.wikipedia.org//wiki/Hilary_A._Herbert
2,https://de.wikipedia.org//wiki/Hans_Aronson
2,https://de.wikipedia.org//wiki/Auguste_Tolbecque
2,https://de.wikipedia.org//wiki/Harald_Frykl%C3%B6f
2,https://de.wikipedia.org//wiki/1882
2,https://de.wikipedia.org//wiki/Amy_Woodforde-Finden
2,https://de.wikipedia.org//wiki/Eugen_Berg
2,https://de.wikipedia.org//wiki/Theodor_Scheinpflug
2,https://de.wikipedia.org//wiki/Arnold_von_Rutkowski
2,https://de.wikipedia.org//wiki/Paul_Fromhold-Treu
2,https://de.wikipedia.org//wiki/Kenyon_Cox
2,https://de.wikipedia.org//wiki/1881
2,https://de.wikipedia.org//wiki/Christoph_Strautmann
2,https://de.wikipedia.org//wiki/Franklin_Taylor
2,https://de.wikipedia.org//wiki/Paul_Wachtsmuth
2,https://de.wikipedia.org//wiki/Otto_Schrader_(Indogermanist)
2,https://de.wikipedia.org//wiki/Konstantin_Konstantinowitsch_Arsenjew
2,https://de.wikipedia.org//wiki/Wilhelm_Lehmbruck
2,https://de.wikipedia.org//wiki/Livland
2,https://de.wikipedia.org//wiki/Edgar_Ha%C3%9Fmann
2,https://de.wikipedia.org//wiki/William_Crookes
2,https://de.wikipedia.org//wiki/Johann_Knief
2,https://de.wikipedia.org//wiki/1880
2,https://de.wikipedia.org//wiki/Richard_Cornelius_Kukula
2,https://de.wikipedia.org//wiki/Lor%C3%A1nd_E%C3%B6tv%C3%B6s
2,https://de.wikipedia.org//wiki/Emil_Schallopp
2,https://de.wikipedia.org//wiki/Emiliano_Zapata
2,https://de.wikipedia.org//wiki/Auguste-R%C3%A9al_Angers
2,https://de.wikipedia.org//wiki/Phoebe_Hearst
2,https://de.wikipedia.org//wiki/Joseph_Gagnier
2,https://de.wikipedia.org//wiki/Richard_W._Austin
2,https://de.wikipedia.org//wiki/Camille_Erlanger
2,https://de.wikipedia.org//wiki/Felix_von_Arnim
2,https://de.wikipedia.org//wiki/Ernst_Camerer
2,https://de.wikipedia.org//wiki/Gustav_Landauer
2,https://de.wikipedia.org//wiki/Max_Br%C3%BCckner
2,https://de.wikipedia.org//wiki/Richard_Alexander_Georg_W%C3%BChner
2,https://de.wikipedia.org//wiki/Lyman_Frank_Baum
2,https://de.wikipedia.org//wiki/Philipp_Wolfrum
2,https://de.wikipedia.org//wiki/Bruno_Sauer
2,https://de.wikipedia.org//wiki/William_Hepburn_Armstrong
2,https://de.wikipedia.org//wiki/Henry_John_Heinz
2,https://de.wikipedia.org//wiki/Arthur_Walter
2,https://de.wikipedia.org//wiki/Bekenner
2,https://de.wikipedia.org//wiki/Guido_von_List
2,https://de.wikipedia.org//wiki/Armand_L%C3%A9on_von_Ardenne
2,https://de.wikipedia.org//wiki/Eugen_Scheuermann
2,https://de.wikipedia.org//wiki/Ernst_Fromhold-Treu
2,https://de.wikipedia.org//wiki/Eberhard_Savary
2,https://de.wikipedia.org//wiki/Theodor_Taube
2,https://de.wikipedia.org//wiki/Theodor_Hoffmann_(Pastor)
2,https://de.wikipedia.org//wiki/August_Eckhardt
2,https://de.wikipedia.org//wiki/Hermann_Bergengruen
2,https://de.wikipedia.org//wiki/Erhard_Doebler
2,https://de.wikipedia.org//wiki/Amado_Nervo
2,https://de.wikipedia.org//wiki/Wilhelm_Kaspar
2,https://de.wikipedia.org//wiki/Eduard_Paul_Benedict_Frese
2,https://de.wikipedia.org//wiki/Friedrich_Merkel_(Mediziner)
2,https://de.wikipedia.org//wiki/Konstantin_Uhder
2,https://de.wikipedia.org//wiki/Gustav_Cleemann
2,https://de.wikipedia.org//wiki/Roberto_Chery
2,https://de.wikipedia.org//wiki/Hedwig_Dohm
2,https://de.wikipedia.org//wiki/Eugen_Levin%C3%A9
2,https://de.wikipedia.org//wiki/1883
2,https://de.wikipedia.org//wiki/Bruno_von_Schuckmann
2,https://de.wikipedia.org//wiki/Marie_Helene_Aarestrup
2,https://de.wikipedia.org//wiki/Peter_Rosenberg
2,https://de.wikipedia.org//wiki/Ernest_Lister
2,https://de.wikipedia.org//wiki/Richard_Seifert
2,https://de.wikipedia.org//wiki/Adolf_Anderle
2,https://de.wikipedia.org//wiki/Jos%C3%A9_Gregorio_Hern%C3%A1ndez
2,https://de.wikipedia.org//wiki/Friedrich_Soennecken
2,https://de.wikipedia.org//wiki/Eugen_Guglia
2,https://de.wikipedia.org//wiki/Hugo_Riemann
2,https://de.wikipedia.org//wiki/Bertha_von_Arnswaldt
2,https://de.wikipedia.org//wiki/Oskar_Bidder
2,https://de.wikipedia.org//wiki/Emil_Fischer
2,https://de.wikipedia.org//wiki/Raymonde_de_Laroche
2,https://de.wikipedia.org//wiki/Jacob_Verdam
2,https://de.wikipedia.org//wiki/James_Orman
2,https://de.wikipedia.org//wiki/Eduard_Adt
2,https://de.wikipedia.org//wiki/Friedrich_Gr%C3%BCtzmacher_der_J%C3%BCngere
2,https://de.wikipedia.org//wiki/Charles_Conrad_Abbott
2,https://de.wikipedia.org//wiki/Christoph_Blumhardt
2,https://de.wikipedia.org//wiki/Ernst_Haeckel
2,https://de.wikipedia.org//wiki/Ruggero_Leoncavallo
2,https://de.wikipedia.org//wiki/Eugen_M%C3%BCnch_(Politiker)
2,https://de.wikipedia.org//wiki/Hermann_Wette
2,https://de.wikipedia.org//wiki/Andrew_Carnegie
2,https://de.wikipedia.org//wiki/Andrew_Sockalexis
2,https://de.wikipedia.org//wiki/Friedrich_Naumann
2,https://de.wikipedia.org//wiki/Viktor_Knorre
2,https://de.wikipedia.org//wiki/Louis_Botha
2,https://de.wikipedia.org//wiki/Adolf_Schmal
2,https://de.wikipedia.org//wiki/Josef_Wiedemann_(Komponist)
2,https://de.wikipedia.org//wiki/Franz_Reber
2,https://de.wikipedia.org//wiki/Hunold_von_Ahlefeld
2,https://de.wikipedia.org//wiki/Henri_Lutz
2,https://de.wikipedia.org//wiki/Fritz_Sch%C3%B6ll
2,https://de.wikipedia.org//wiki/Karl_Augustin_(Weihbischof)
2,https://de.wikipedia.org//wiki/1847
2,https://de.wikipedia.org//wiki/Richard_Ab%C3%A9
2,https://de.wikipedia.org//wiki/August_Wilhelm_Otto_Niemann
2,https://de.wikipedia.org//wiki/Ram%C3%B3n_Barros_Luco
2,https://de.wikipedia.org//wiki/Alfred_Geist
2,https://de.wikipedia.org//wiki/Pieter_van_Geer
2,https://de.wikipedia.org//wiki/Hugo_Kersten
2,https://de.wikipedia.org//wiki/Alfred_Deakin
2,https://de.wikipedia.org//wiki/Leo_Arons
2,https://de.wikipedia.org//wiki/Anatole_Mallet
2,https://de.wikipedia.org//wiki/Karl_Gjellerup
2,https://de.wikipedia.org//wiki/Josef_Albert_Amann_junior
2,https://de.wikipedia.org//wiki/H._B._Irving
2,https://de.wikipedia.org//wiki/James_Murray_(General)
2,https://de.wikipedia.org//wiki/Emil_Hagmann
2,https://de.wikipedia.org//wiki/Walter_Brack
2,https://de.wikipedia.org//wiki/Eug%C3%A8ne_Ruffy
2,https://de.wikipedia.org//wiki/Akashi_Motojir%C5%8D
2,https://de.wikipedia.org//wiki/Alfred_Philippe_Roll
2,https://de.wikipedia.org//wiki/Charles_Herman_Steinway
2,https://de.wikipedia.org//wiki/Sofja_Andrejewna_Tolstaja
2,https://de.wikipedia.org//wiki/Hugo_Haase
2,"https://de.wikipedia.org//wiki/Eduard_M%C3%BCller_(Politiker,_1848)"
2,https://de.wikipedia.org//wiki/Felix_von_Hartmann
2,https://de.wikipedia.org//wiki/Thomas_S._Martin
2,https://de.wikipedia.org//wiki/John_Aitken_(Physiker)
2,https://de.wikipedia.org//wiki/Alfred_Werner_(Chemiker)
2,https://de.wikipedia.org//wiki/Michail_Ossipowitsch_Doliwo-Dobrowolski
2,https://de.wikipedia.org//wiki/Wilhelm_Gilbert
2,https://de.wikipedia.org//wiki/18._November
2,https://de.wikipedia.org//wiki/Ferdinand_Domela_Nieuwenhuis
2,https://de.wikipedia.org//wiki/Adolf_Hurwitz
2,https://de.wikipedia.org//wiki/Adolf_Gr%C3%B6ber
2,https://de.wikipedia.org//wiki/Perito_Moreno
2,https://de.wikipedia.org//wiki/Mary_Rudge
2,https://de.wikipedia.org//wiki/Max_Aschenborn
2,https://de.wikipedia.org//wiki/Szymon_Winawer
2,https://de.wikipedia.org//wiki/Josef_Rosemeyer
2,https://de.wikipedia.org//wiki/Pierre-Auguste_Renoir
2,https://de.wikipedia.org//wiki/Heinrich_Schenkl
2,https://de.wikipedia.org//wiki/Maximilian_Schmidt_(Schriftsteller)
2,https://de.wikipedia.org//wiki/Woldemar_Voigt
2,https://de.wikipedia.org//wiki/Henri_Fournier
2,https://de.wikipedia.org//wiki/Horatio_Parker
2,https://de.wikipedia.org//wiki/Georg_Wentzel
2,https://de.wikipedia.org//wiki/Louis_Di%C3%A9mer
2,https://de.wikipedia.org//wiki/Hermann_Weing%C3%A4rtner
2,https://de.wikipedia.org//wiki/William_Ruffin_Cox
2,https://de.wikipedia.org//wiki/Basilio_Haggiar
2,https://de.wikipedia.org//wiki/Jos%C3%A9_Ovidio_Garc%C3%ADa
2,https://de.wikipedia.org//wiki/Staatsbibliothek_zu_Berlin
2,https://de.wikipedia.org//wiki/Eingetragener_Verein
2,https://de.wikipedia.org//wiki/Kassel
2,https://de.wikipedia.org//wiki/Wolfgang_Schneiderhan_(General)
2,https://de.wikipedia.org//wiki/Gemeinn%C3%BCtziger_Verein
2,https://de.wikipedia.org//wiki/Humanit%C3%A4r
2,https://de.wikipedia.org//wiki/Kriegsgr%C3%A4berst%C3%A4tte
2,https://de.wikipedia.org//wiki/Bombenopfer
2,https://de.wikipedia.org//wiki/Shoa
2,https://de.wikipedia.org//wiki/Schleswig-Holsteinische_Erhebung
2,https://de.wikipedia.org//wiki/Deutsch-D%C3%A4nischer_Krieg
2,https://de.wikipedia.org//wiki/Heinrich_Straumer
2,https://de.wikipedia.org//wiki/Siegfried_Emmo_Eulen
2,https://de.wikipedia.org//wiki/Konrad_Adenauer
2,https://de.wikipedia.org//wiki/Walther_Rathenau
2,https://de.wikipedia.org//wiki/Max_Liebermann
2,https://de.wikipedia.org//wiki/Otto_Ge%C3%9Fler
2,https://de.wikipedia.org//wiki/Wilhelm_Ahlhorn
2,https://de.wikipedia.org//wiki/Eberhard_Hagemann
2,https://de.wikipedia.org//wiki/Gustav_Ahlhorn
2,https://de.wikipedia.org//wiki/Walter_Trepte
2,https://de.wikipedia.org//wiki/Willi_Thiele
2,https://de.wikipedia.org//wiki/Josef_Schneeberger
2,https://de.wikipedia.org//wiki/Hans-Otto_Weber
2,https://de.wikipedia.org//wiki/Karl-Wilhelm_Lange
2,https://de.wikipedia.org//wiki/Reinhard_F%C3%BChrer
2,https://de.wikipedia.org//wiki/Markus_Meckel
2,https://de.wikipedia.org//wiki/Blutzeuge_(Nationalsozialismus)
2,https://de.wikipedia.org//wiki/Totenburg_(Denkmal)
2,https://de.wikipedia.org//wiki/St._Annaberg
2,https://de.wikipedia.org//wiki/Piaveschlachten
2,https://de.wikipedia.org//wiki/Quero_(Venetien)
2,https://de.wikipedia.org//wiki/Oldenburg_(Oldenburg)
2,https://de.wikipedia.org//wiki/Amerikanische_Besatzungszone
2,https://de.wikipedia.org//wiki/Genfer_Konventionen
2,https://de.wikipedia.org//wiki/Neue_Bundesl%C3%A4nder
2,https://de.wikipedia.org//wiki/Richard_Reisinger
2,https://de.wikipedia.org//wiki/Loretana_de_Libero
2,https://de.wikipedia.org//wiki/Michael_Breuer
2,https://de.wikipedia.org//wiki/Heinz_Fromm
2,https://de.wikipedia.org//wiki/Wolfgang_Wieland
2,https://de.wikipedia.org//wiki/Generalinspekteur_der_Bundeswehr
2,https://de.wikipedia.org//wiki/General
2,https://de.wikipedia.org//wiki/Menschenw%C3%BCrde
2,https://de.wikipedia.org//wiki/Bundesarchiv_(Deutschland)
2,https://de.wikipedia.org//wiki/Deutsche_Dienststelle_(WASt)
2,https://de.wikipedia.org//wiki/Suchdienst
2,https://de.wikipedia.org//wiki/Suchdienst_des_Deutschen_Roten_Kreuzes
2,https://de.wikipedia.org//wiki/Erkennungsmarke
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Rossoschka
2,https://de.wikipedia.org//wiki/K%C3%B6rpergr%C3%B6%C3%9Fe
2,https://de.wikipedia.org//wiki/Skelett
2,https://de.wikipedia.org//wiki/Zahnschema
2,https://de.wikipedia.org//wiki/Kladde
2,https://de.wikipedia.org//wiki/Architektur
2,https://de.wikipedia.org//wiki/Solers
2,https://de.wikipedia.org//wiki/Liste_von_Soldatenfriedh%C3%B6fen_in_%C3%96sterreich
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Vladslo
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Langemark
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Menen
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Hooglede
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Lommel
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Recogne-Bastogne
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_El_Alamein
2,https://de.wikipedia.org//wiki/El_Alamein
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Helsinki-Honkanummi
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Rovaniemi_Norvaj%C3%A4rvi
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Fricourt
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Neuville-St._Vaast
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Mont_d%E2%80%99Huisnes
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_La_Cambe
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Andilly
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Marigny
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Champigny-Saint-Andr%C3%A9
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Berneuil
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Maleme
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Glencree
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_in_Nazareth
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Futapass
2,https://de.wikipedia.org//wiki/Pomezia#Soldatenfriedhof
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Costermano
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Motta_Sant%E2%80%99Anastasia
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Sandweiler
2,https://de.wikipedia.org//wiki/Helmeringhausen_(Namibia)#Geschichte
2,https://de.wikipedia.org//wiki/Deutsch-S%C3%BCdwestafrika
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Ysselsteyn
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Sologubowka
2,https://de.wikipedia.org//wiki/Soldatenfriedhof_Cuacos_de_Yuste
2,https://de.wikipedia.org//wiki/Soldatenfriedhof_Bordj_Cedria
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Cannock_Chase
2,https://de.wikipedia.org//wiki/Seeis
2,https://de.wikipedia.org//wiki/Massengrab
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Insterburg
2,https://de.wikipedia.org//wiki/Bergheim_(Haut-Rhin)
2,https://de.wikipedia.org//wiki/Breitenbach-Haut-Rhin
2,https://de.wikipedia.org//wiki/Deutscher_Soldatenfriedhof_Tirana
2,https://de.wikipedia.org//wiki/Albanien
2,https://de.wikipedia.org//wiki/Rovaniemi
2,https://de.wikipedia.org//wiki/Griechenland
2,https://de.wikipedia.org//wiki/Costermano
2,https://de.wikipedia.org//wiki/Halluin
2,https://de.wikipedia.org//wiki/Przemy%C5%9Bl
2,https://de.wikipedia.org//wiki/Langemark
2,https://de.wikipedia.org//wiki/Vergissmeinnicht
2,https://de.wikipedia.org//wiki/Gr%C3%A4bergesetz
2,https://de.wikipedia.org//wiki/Golm_(Usedom)
2,https://de.wikipedia.org//wiki/Kamminke
2,https://de.wikipedia.org//wiki/Waldfriedhof_Halbe
2,https://de.wikipedia.org//wiki/Deutsche_Kriegsgr%C3%A4berst%C3%A4tte_Meersburg-Lerchenberg
2,https://de.wikipedia.org//wiki/Bundeswehr
2,https://de.wikipedia.org//wiki/Reserve_(Milit%C3%A4rwesen)#Reserve_der_Bundeswehr
2,https://de.wikipedia.org//wiki/Technisches_Hilfswerk
2,https://de.wikipedia.org//wiki/Bombardierung
2,https://de.wikipedia.org//wiki/Kriegsgefangene
2,https://de.wikipedia.org//wiki/Wehrmacht
2,https://de.wikipedia.org//wiki/Nachname
2,https://de.wikipedia.org//wiki/Vorname
2,https://de.wikipedia.org//wiki/Vermisste_Person
2,https://de.wikipedia.org//wiki/Todesdatum
2,https://de.wikipedia.org//wiki/Truppenteil
2,https://de.wikipedia.org//wiki/Remembrance_Poppy
2,https://de.wikipedia.org//wiki/Klatschmohn
2,https://de.wikipedia.org//wiki/V%C3%B6lkermord_an_den_Armeniern
2,https://de.wikipedia.org//wiki/Volkstrauertag
2,https://de.wikipedia.org//wiki/Workcamp
2,https://de.wikipedia.org//wiki/Friedensbewegung
2,https://de.wikipedia.org//wiki/Neonazi
2,https://de.wikipedia.org//wiki/NPD
2,https://de.wikipedia.org//wiki/Frank-Walter_Steinmeier
2,https://de.wikipedia.org//wiki/Wolfgang_Sch%C3%A4uble
2,https://de.wikipedia.org//wiki/Angela_Merkel
2,https://de.wikipedia.org//wiki/Daniel_G%C3%BCnther
2,https://de.wikipedia.org//wiki/Andreas_Vo%C3%9Fkuhle
2,https://de.wikipedia.org//wiki/Eiserner_Vorhang
2,https://de.wikipedia.org//wiki/M%C3%A9rite_Europ%C3%A9en
2,https://de.wikipedia.org//wiki/Internationaler_Preis_des_Westf%C3%A4lischen_Friedens
2,https://de.wikipedia.org//wiki/Deutscher_Nationalpreis
2,https://de.wikipedia.org//wiki/Commonwealth_War_Graves_Commission
2,https://de.wikipedia.org//wiki/American_Battle_Monuments_Commission
2,https://de.wikipedia.org//wiki/Verteidigungsministerium_(Frankreich)
2,https://de.wikipedia.org//wiki/%C3%96sterreichisches_Schwarzes_Kreuz
2,https://de.wikipedia.org//wiki/Wiener_Zentralfriedhof
